# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 9K of event 'cycles:P'
# Event count (approx.): 1317729589
#
# Overhead  Command          Shared Object                     Symbol                                                                                                                                                                                                                                                                                                                           
# ........  ...............  ................................  .................................................................................................................................................................................................................................................................................................................................
#
     0.01%  gmain            [kernel.kallsyms]                 [k] step_into
     0.01%  systemd          [kernel.kallsyms]                 [k] __x64_sys_epoll_wait
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __iommu_map
     0.01%  gdbus            [kernel.kallsyms]                 [k] __memcg_slab_free_hook
     0.01%  kerneloops       [kernel.kallsyms]                 [k] finish_task_switch.isra.0
     0.01%  swapper          [kernel.kallsyms]                 [k] timekeeping_adjust.constprop.0
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] mntput
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] __switch_to
     0.01%  sd-resolve       libc.so.6                         [.] __resolv_conf_get
     0.01%  SPARQL endpoint  libc.so.6                         [.] __strspn_generic
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] cgroup_rstat_flush_locked
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] pick_next_task_fair
     0.01%  tracker-miner-f  libgobject-2.0.so.0.8000.0        [.] g_object_new
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] up_read
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] _find_next_zero_bit
     0.01%  Xorg             Xorg                              [.] GetTimeInMillis
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000ffd090
     0.01%  ksoftirqd/14     [kernel.kallsyms]                 [k] gen8_logical_ring_enable_irq
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] i2c_transfer_buffer_flags
     0.01%  swapper          [kernel.kallsyms]                 [k] __rcu_read_unlock
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __update_load_avg_cfs_rq
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] cgroup_rstat_updated
     0.01%  swapper          [kernel.kallsyms]                 [k] plist_del
     0.01%  kworker/14:1-ev  [kernel.kallsyms]                 [k] native_apic_msr_eoi
     0.01%  :-1              [kernel.kallsyms]                 [k] record_times
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] do_poll.constprop.0
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] regmap_read
     0.01%  kworker/4:1H-ev  [kernel.kallsyms]                 [k] update_sd_lb_stats.constprop.0
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] check_heap_object
     0.01%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] g_datalist_id_get_data
     0.01%  systemd-journal  [kernel.kallsyms]                 [k] entry_SYSCALL_64
     0.01%  kworker/14:1-ev  [kernel.kallsyms]                 [k] nsecs_to_jiffies
     0.01%  gdbus            [kernel.kallsyms]                 [k] do_sys_poll
     0.01%  gdbus            libc.so.6                         [.] __GI___pthread_enable_asynccancel
     0.01%  kcompactd0       [kernel.kallsyms]                 [k] pick_next_task
     0.01%  kworker/7:1-eve  [kernel.kallsyms]                 [k] kick_pool
     0.01%  tracker-miner-f  libglib-2.0.so.0.8000.0           [.] 0x000000000003a1b6
     0.01%  swapper          [kernel.kallsyms]                 [k] apic_ack_irq
     0.01%  kworker/0:1-eve  [kernel.kallsyms]                 [k] vmstat_shepherd
     0.01%  usb-storage      [kernel.kallsyms]                 [k] select_idle_sibling
     0.01%  kworker/14:1-ev  [kernel.kallsyms]                 [k] wake_up_var
     0.01%  swapper          [kernel.kallsyms]                 [k] process_csb
     0.01%  swapper          [kernel.kallsyms]                 [k] gen8_gt_irq_handler
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] mutex_lock
     0.01%  kworker/0:1-eve  [kernel.kallsyms]                 [k] cpuacct_charge
     0.01%  swapper          [kernel.kallsyms]                 [k] plist_add
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] strlen
     0.01%  pool-tracker-mi  libsqlite3.so.0.8.6               [.] 0x0000000000103081
     0.01%  usb-storage      [kernel.kallsyms]                 [k] xhci_td_remainder
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] schedule
     0.01%  swapper          [kernel.kallsyms]                 [k] __tasklet_schedule
     0.01%  usb-storage      [kernel.kallsyms]                 [k] read_tsc
     0.01%  swapper          [kernel.kallsyms]                 [k] xhci_unmap_urb_for_dma
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] kmalloc_trace
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __switch_to
     0.01%  perf             [kernel.kallsyms]                 [k] event_function
     0.01%  usb-storage      [kernel.kallsyms]                 [k] bio_uninit
     0.01%  swapper          [kernel.kallsyms]                 [k] intel_engine_context_out
     0.01%  kworker/0:1-eve  [kernel.kallsyms]                 [k] strscpy
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __update_load_avg_se
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] putname
     0.01%  kworker/14:1-ev  [kernel.kallsyms]                 [k] worker_enter_idle
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] kmem_cache_alloc
     0.01%  swapper          [kernel.kallsyms]                 [k] handle_irq_event
     0.01%  usb-storage      [kernel.kallsyms]                 [k] finish_task_switch.isra.0
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] folio_batch_move_lru
     0.01%  migration/6      [kernel.kallsyms]                 [k] pick_next_task_rt
     0.01%  kworker/9:1H-kb  [kernel.kallsyms]                 [k] __update_idle_core
     0.01%  usb-storage      [kernel.kallsyms]                 [k] mod_zone_page_state
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] bpf_trampoline_6442545572
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] 0x0000000000059e2b
     0.01%  perf             [kernel.kallsyms]                 [k] rmqueue
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] select_task_rq_fair
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] strscpy
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] hrtimer_try_to_cancel.part.0
     0.01%  kworker/9:1H-kb  [kernel.kallsyms]                 [k] pick_next_task_idle
     0.01%  usb-storage      [kernel.kallsyms]                 [k] cpuacct_charge
     0.01%  pool-spawner     [kernel.kallsyms]                 [k] __update_load_avg_cfs_rq
     0.01%  swapper          [kernel.kallsyms]                 [k] xhci_get_ep_ctx
     0.01%  swapper          [kernel.kallsyms]                 [k] drm_clflush_virt_range
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] __switch_to_asm
     0.01%  kworker/8:1-ipv  [kernel.kallsyms]                 [k] __mod_zone_page_state
     0.01%  kworker/13:2-ev  [kernel.kallsyms]                 [k] wq_worker_running
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] 0x0000000000041889
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] loopback_xmit
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] plist_del
     0.01%  gmain            libglib-2.0.so.0.8000.0           [.] g_hash_table_lookup
     0.01%  swapper          [kernel.kallsyms]                 [k] usb_hcd_unmap_urb_setup_for_dma
     0.01%  ksoftirqd/7      [kernel.kallsyms]                 [k] pick_next_task_fair
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] do_sys_poll
     0.01%  usb-storage      [kernel.kallsyms]                 [k] default_wake_function
     0.01%  gmain            [kernel.kallsyms]                 [k] __rcu_read_lock
     0.01%  sd-resolve       libc.so.6                         [.] _int_malloc
     0.01%  sd-resolve       [vdso]                            [.] __vdso_clock_gettime
     0.01%  jbd2/sda2-8      [kernel.kallsyms]                 [k] pick_next_task_fair
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] migrate_enable
     0.01%  usb-storage      [kernel.kallsyms]                 [k] scsi_handle_queue_ramp_up
     0.01%  swapper          [kernel.kallsyms]                 [k] usb_stor_blocking_completion
     0.01%  gmain            [kernel.kallsyms]                 [k] entry_SYSCALL_64
     0.01%  usb-storage      [kernel.kallsyms]                 [k] iommu_dma_map_sg
     0.01%  systemd-oomd     libsystemd-shared-255.so          [.] cg_all_unified
     0.01%  swapper          [kernel.kallsyms]                 [k] irq_exit_rcu
     0.01%  swapper          [kernel.kallsyms]                 [k] usb_giveback_urb_bh
     0.01%  swapper          [kernel.kallsyms]                 [k] intel_ring_unpin
     0.01%  kworker/2:1H-kb  [kernel.kallsyms]                 [k] wq_worker_running
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] __wake_up_common
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] import_ubuf
     0.01%  Xorg             [kernel.kallsyms]                 [k] do_syscall_64
     0.01%  kworker/14:1-ev  [kernel.kallsyms]                 [k] update_min_vruntime
     0.01%  dbus-daemon      dbus-daemon                       [.] 0x0000000000026cb9
     0.01%  dbus-daemon      libc.so.6                         [.] pthread_cond_signal@@GLIBC_2.3.2
     0.01%  kworker/14:1-ev  [kernel.kallsyms]                 [k] __rcu_read_unlock
     0.01%  kworker/13:2-ev  [kernel.kallsyms]                 [k] __switch_to
     0.01%  swapper          [kernel.kallsyms]                 [k] __raw_read_lock_irqsave
     0.01%  kworker/9:1H-kb  [kernel.kallsyms]                 [k] update_sd_pick_busiest
     0.01%  wireplumber      [kernel.kallsyms]                 [k] aa_file_perm
     0.01%  swapper          [kernel.kallsyms]                 [k] run_rebalance_domains
     0.01%  kworker/14:1-ev  [kernel.kallsyms]                 [k] try_to_grab_pending
     0.01%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] g_slist_find
     0.01%  usb-storage      [kernel.kallsyms]                 [k] usb_hcd_map_urb_for_dma
     0.01%  kworker/2:0-mm_  [kernel.kallsyms]                 [k] kfree
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] _regmap_read
     0.01%  usb-storage      [kernel.kallsyms]                 [k] _raw_spin_unlock_irq
     0.01%  kworker/13:2-ev  [kernel.kallsyms]                 [k] __schedule
     0.01%  Xorg             Xorg                              [.] AllocatePixmap
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] psi_group_change
     0.01%  perf             [kernel.kallsyms]                 [k] __x64_sys_ioctl
     0.01%  sd-resolve       libc.so.6                         [.] __GI__nss_dns_gethostbyname4_r.part.0
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __update_idle_core
     0.01%  rcu_preempt      [kernel.kallsyms]                 [k] pick_next_task_fair
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] __update_idle_core
     0.01%  nautilus         libglib-2.0.so.0.8000.0           [.] 0x000000000005e295
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] __rcu_read_unlock
     0.01%  perf             [kernel.kallsyms]                 [k] __cgroup_account_cputime
     0.01%  perf             [kernel.kallsyms]                 [k] fput
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] xfrm_lookup_with_ifid
     0.01%  sd-resolve       libc.so.6                         [.] _nss_files_gethostbyname4_r
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] may_open
     0.01%  rtkit-daemon     libc.so.6                         [.] clock_gettime@@GLIBC_2.17
     0.01%  jbd2/sda2-8      [kernel.kallsyms]                 [k] __jbd2_journal_file_buffer
     0.01%  perf             [kernel.kallsyms]                 [k] perf_ioctl
     0.01%  fwupd            libglib-2.0.so.0.8000.0           [.] g_bit_lock
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] blk_mq_run_hw_queue
     0.01%  gsd-media-keys   [kernel.kallsyms]                 [k] __x64_sys_read
     0.01%  perf             perf                              [.] refcount_read
     0.01%  swapper          [kernel.kallsyms]                 [k] timekeeping_update
     0.01%  usb-storage      [kernel.kallsyms]                 [k] blk_update_request
     0.01%  usb-storage      [kernel.kallsyms]                 [k] psi_group_change
     0.01%  gmain            libgio-2.0.so.0.8000.0            [.] inotify_add_watch@plt
     0.01%  Xorg             [kernel.kallsyms]                 [k] llist_add_batch
     0.01%  swapper          [kernel.kallsyms]                 [k] clflush_cache_range
     0.01%  gvfs-afc-volume  [kernel.kallsyms]                 [k] __update_load_avg_cfs_rq
     0.01%  swapper          [kernel.kallsyms]                 [k] ftrace_graph_exit_task
     0.01%  systemd-journal  libsystemd-shared-255.so          [.] timerfd_settime@plt
     0.01%  usb-storage      [kernel.kallsyms]                 [k] _raw_spin_trylock
     0.01%  usb-storage      [kernel.kallsyms]                 [k] xhci_get_virt_ep
     0.01%  gmain            libglib-2.0.so.0.8000.0           [.] g_main_context_iteration
     0.01%  swapper          [kernel.kallsyms]                 [k] delayed_work_timer_fn
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] g_str_hash
     0.01%  usb-storage      [kernel.kallsyms]                 [k] pfn_to_dma_pte
     0.01%  swapper          [kernel.kallsyms]                 [k] enter_lazy_tlb
     0.01%  kworker/14:1-ev  [kernel.kallsyms]                 [k] __active_retire
     0.01%  kworker/3:1-eve  [kernel.kallsyms]                 [k] mod_objcg_state
     0.01%  swapper          [kernel.kallsyms]                 [k] active_retire
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] do_open
     0.01%  usb-storage      [kernel.kallsyms]                 [k] xhci_map_urb_for_dma
     0.01%  upowerd          libc.so.6                         [.] cfree@GLIBC_2.2.5
     0.01%  kcompactd0       [kernel.kallsyms]                 [k] __update_load_avg_se
     0.01%  pool-tracker-mi  [kernel.kallsyms]                 [k] mutex_lock
     0.01%  kworker/9:1H-kb  [kernel.kallsyms]                 [k] idle_cpu
     0.01%  swapper          [kernel.kallsyms]                 [k] gen8_de_irq_handler
     0.01%  rcu_preempt      [kernel.kallsyms]                 [k] psi_group_change
     0.01%  swapper          [kernel.kallsyms]                 [k] rcu_segcblist_pend_cbs
